GEOGRAPHY_CODE,YEAR,GVA,JOBS,HOUSEHOLDS
E07000152,2050,0.0,0,0
E07000153,2050,0.0,0,0
E07000154,2050,0.0,0,0
E07000155,2050,-0.0,0,0
E07000156,2050,0.0,0,0
E07000177,2050,84.323699,755,855
E07000178,2050,118.275763,1137,280
E07000179,2050,73.834928,736,0
E07000180,2050,91.201264,819,0
E07000181,2050,58.106541,496,0
